127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/switch/bootstrap-switch.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/media.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/tabs/acc-wizard.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/dropZone/downloads/css/dropzone.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/timepicker/bootstrap-timepicker.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/extra-pages.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/datepicker/datepicker.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/load.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/toggle_close.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/js/footable.sort.js?v=2-0-1 HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/datepicker/clockface.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/preloader.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/js/footable.js?v=2-0-1 HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/iCheck/jquery.icheck.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/js/footable.paginate.js?v=2-0-1 HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/js/footable.filter.js?v=2-0-1 HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/timepicker/bootstrap-timepicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/switch/bootstrap-switch.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/inputMask/jquery.maskedinput.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/datepicker/bootstrap-datetimepicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/datepicker/clockface.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/datepicker/bootstrap-datepicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/colorPicker/bootstrap-colorpicker.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/flatvideo/jquery.fitvids.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/weather-icons.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/maki-icons.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/skin-select/skin-select.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/dripicon.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/pace/themes/pace-theme-center-simple.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/pnotify/jquery.pnotify.default.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/entypo-icon.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/vegas/jquery.vegas.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/tip/tooltipster.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/datepicker/daterangepicker-bs3.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/nano/nanoscroller.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/css/open-sans.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/footbar/jx.bar.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/gage/jquery.easy-pie-chart.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/wizard/build/jquery.steps.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/slidebars/slidebars.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/wizard/lib/jquery.cookie-1.3.1.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/dropZone/lib/dropzone.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/multi-select/js/jquery.multi-select.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/wizard/jquery.stepy.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/jquery.maskMoney.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/jquery-dateFormat.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/ckeditor/ckeditor.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/img/bg.jpg HTTP/1.1" 304 -
